Time_min,Phase,Alt_ft,Vx_ms,Vz_fpm,Vtotal_ms,Theta_deg,Alpha_deg,Elevator_deg,Throttle_pct,L_over_W,T_over_D
18,Climb3,34063.2416656692,159.489489891153,798.656827250204,159.541035214552,10.1890217205283,8.73247350661327,-5.82148659001531,76.248532780988,0.98183225618174,1.33482468745732
18.0166666666667,Climb3,34076.5251866451,159.489419266918,795.29007378747,159.54053093604,10.189444975438,8.7390339301653,-5.82586087527412,76.2117688754109,0.981842165608323,1.33339481170455
18.0333333333333,Climb3,34089.7526992234,159.489348599506,791.936141089574,159.540030086693,10.1898672449927,8.74557003057015,-5.83021894246608,76.1751117800409,0.981852047886555,1.33197113020187
18.05,Climb3,34102.9244167772,159.489277895217,788.594991145692,159.5395326471,10.1902885244939,8.75208187198345,-5.83456083438136,76.1385614300389,0.981861902995851,1.33055361780377
18.0666666666667,Climb3,34116.040552046,159.489207159958,785.266585922257,159.53903859762,10.1907088093579,8.75856951871748,-5.83888659391433,76.1021177591536,0.981871730920894,1.32914224945133
18.0833333333333,Climb3,34129.1013171349,159.489136399272,781.950887373158,159.538547918409,10.191128095121,8.76503303522846,-5.84319626405506,76.0657806998317,0.981881531651151,1.32773700017499
18.1,Climb3,34142.1069235152,159.489065618353,778.647857449033,159.538060589436,10.191546377445,8.77147248610453,-5.84748988788128,76.0295501833128,0.981891305180424,1.32633784509699
18.1166666666667,Climb3,34155.0575820239,159.488994822074,775.357458105722,159.53757659051,10.1919636521202,8.77788793605442,-5.85176750855077,75.9934261397007,0.981901051506433,1.32494475943324
18.1333333333333,Climb3,34167.9535028639,159.488924015004,772.079651311922,159.537095901298,10.1923799150687,8.78427944989666,-5.85602916929416,75.9574084980307,0.981910770630419,1.32355771849509
18.15,Climb3,34180.7948956045,159.488853201428,768.814399056118,159.536618501345,10.1927951623466,8.79064709254948,-5.86027491340818,75.9214971863241,0.981920462556794,1.32217669769074
18.1666666666667,Climb3,34193.5819691815,159.488782385365,765.561663352816,159.536144370092,10.1932093901459,8.79699092902121,-5.86450478424919,75.8856921316208,0.981930127292805,1.32080167252627
18.1833333333333,Climb3,34206.3149318982,159.488711570588,762.32140624815,159.535673486896,10.1936225947947,8.8033110244012,-5.8687188252272,75.8499932600192,0.981939764848221,1.31943261860661
18.2,Climb3,34218.9939914251,159.488640760639,759.093589824876,159.53520583104,10.1940347727584,8.80960744385139,-5.87291707980015,75.8144004966898,0.981949375235057,1.31806951163605
18.2166666666667,Climb3,34231.6193548014,159.488569958846,755.87817620684,159.534741381759,10.1944459206392,8.81588025259819,-5.87709959146856,75.7789137658906,0.981958958467311,1.31671232741877
18.2333333333333,Climb3,34244.1912284352,159.488499168339,752.675127562923,159.534280118246,10.1948560351758,8.822129515925,-5.88126640377049,75.7435329909705,0.98196851456073,1.31536104185896
18.25,Climb3,34256.7098181046,159.48842839206,749.484406110523,159.53382201967,10.1952651132423,8.82835529916503,-5.88541756027679,75.7082580943737,0.981978043532582,1.31401563096101
18.2666666666667,Climb3,34269.1753289583,159.488357632785,746.305974118602,159.533367065188,10.195673151847,8.83455766769471,-5.88955310458664,75.6730889976328,0.98198754540147,1.31267607082943
18.2833333333333,Climb3,34281.5879655166,159.48828689313,743.139793910339,159.532915233957,10.1960801481309,8.84073668692731,-5.89367308032339,75.6380256213518,0.981997020187142,1.31134233766854
18.3,Climb3,34293.9479316721,159.488216175564,739.98582786542,159.532466505147,10.1964860993657,8.84689242230707,-5.89777753113059,75.6030678851952,0.982006467910335,1.31001440778219
18.3166666666667,Climb3,34306.2554306911,159.488145482425,736.844038421991,159.532020857952,10.1968910029521,8.85302493930368,-5.90186650066831,75.5682157078701,0.982015888592618,1.30869225757335
18.3333333333333,Climb3,34318.5106652143,159.488074815925,733.714388078311,159.531578271597,10.1972948564168,8.85913430340701,-5.90594003260968,75.5334690071049,0.982025282256268,1.30737586354363
18.35,Climb3,34330.7138372578,159.488004178166,730.59683939413,159.53113872535,10.1976976574107,8.86522058012229,-5.90999817063766,75.4988276996171,0.982034648924144,1.30606520229249
18.3666666666667,Climb3,34342.8651482141,159.487933571143,727.491354991815,159.530702198532,10.198099403706,8.87128383496547,-5.91404095844191,75.4642917010982,0.982043988619588,1.30476025051681
18.3833333333333,Climb3,34354.9647988533,159.487862996761,724.397897557254,159.53026867052,10.1985000931935,8.87732413345892,-5.91806843971603,75.4298609261729,0.982053301366323,1.3034609850099
18.4,Climb3,34367.0129893243,159.487792456834,721.316429840552,159.52983812076,10.1988997238799,8.88334154112738,-5.92208065815478,75.3955352883829,0.982062587188375,1.30216738266098
18.4166666666667,Climb3,34379.0099191553,159.4877219531,718.24691465655,159.52941052877,10.1992982938844,8.8893361234942,-5.92607765745163,75.3613147001444,0.982071846109998,1.30087942045412
18.4333333333333,Climb3,34390.9557872556,159.487651487227,715.189314885179,159.52898587415,10.1996958014365,8.8953079460777,-5.93005948129635,75.3271990727258,0.982081078155608,1.29959707546755
18.45,Climb3,34402.8507919161,159.487581060816,712.143593471671,159.528564136584,10.2000922448724,8.90125707438788,-5.9340261733728,75.2931883162112,0.982090283349735,1.2983203248727
18.4666666666667,Climb3,34414.6951308108,159.487510675411,709.109713426643,159.528145295848,10.2004876226321,8.90718357392327,-5.93797777735685,75.2592823394723,0.982099461716971,1.29704914593331
18.4833333333333,Climb3,34426.4890009976,159.487440332504,706.087637826071,159.527729331812,10.2008819332567,8.9130875101679,-5.94191433691442,75.2254810501372,0.98210861328193,1.29578351600455
18.5,Climb3,34438.2325989197,159.487370033538,703.077329811167,159.527316224449,10.2012751753848,8.91896894858861,-5.94583589569961,75.1917843545563,0.982117738069217,1.29452341253203
18.5166666666667,Climb3,34449.9261204063,159.487299779915,700.078752588167,159.526905953835,10.2016673477499,8.92482795463234,-5.949742497353,75.158192157775,0.982126836103406,1.2932688130509
18.5333333333333,Climb3,34461.569760674,159.487229573001,697.091869428062,159.526498500153,10.2020584491773,8.93066459372372,-5.95363418549999,75.1247043635077,0.982135907409008,1.29201969518501
18.55,Climb3,34473.1637143276,159.487159414125,694.116643666255,159.526093843699,10.2024484785811,8.93647893126269,-5.95751100374925,75.091320874102,0.982144952010471,1.29077603664583
18.5666666666667,Climb3,34484.7081753616,159.487089304589,691.153038702178,159.525691964882,10.2028374349614,8.94227103262233,-5.96137299569129,75.0580415905189,0.982153969932151,1.28953781523169
18.5833333333333,Climb3,34496.2033371608,159.487019245667,688.201017998864,159.525292844226,10.2032253174013,8.94804096314674,-5.96522020489705,75.0248664123032,0.982162961198318,1.28830500882683
18.6,Climb3,34507.6493925014,159.486949238611,685.260545082494,159.524896462378,10.2036121250641,8.95378878814906,-5.96905267491662,74.9917952375568,0.98217192583315,1.28707759540043
18.6166666666667,Climb3,34519.0465335527,159.486879284651,682.331583541911,159.5245028001,10.2039978571907,8.95951457290964,-5.97287044927798,74.9588279629214,0.982180863860731,1.28585555300588
18.6333333333333,Climb3,34530.394951877,159.486809385001,679.414097028132,159.524111838281,10.2043825130968,8.9652183826742,-5.97667357148584,74.9259644835517,0.982189775305048,1.28463885977988
18.65,Climb3,34541.6948384318,159.486739540858,676.508049253833,159.523723557931,10.2047660921703,8.97090028265217,-5.98046208502051,74.8932046930913,0.982198660190014,1.28342749394147
18.6666666666667,Climb3,34552.94638357,159.486669753408,673.613403992852,159.523337940187,10.2051485938689,8.97656033801505,-5.98423603333681,74.8605484836631,0.982207518539457,1.28222143379147
18.6833333333333,Climb3,34564.1497770412,159.486600023822,670.730125079671,159.522954966311,10.2055300177175,8.98219861389485,-5.98799545986308,74.8279957458451,0.982216350377141,1.28102065771151
18.7,Climb3,34575.305207993,159.486530353264,667.85817640892,159.52257461769,10.2059103633057,8.98781517538259,-5.99174040800018,74.7955463686547,0.982225155726773,1.27982514416333
18.7166666666667,Climb3,34586.4128649713,159.48646074289,664.997521934879,159.522196875842,10.2062896302859,8.99341008752692,-5.99547092112057,74.7632002395349,0.982233934612015,1.278634871688
18.7333333333333,Climb3,34597.472935922,159.486391193845,662.148125671001,159.521821722409,10.2066678183706,8.99898341533271,-5.99918704256734,74.7309572443393,0.982242687056504,1.27744981890523
18.75,Climb3,34608.4856081917,159.486321707272,659.309951689454,159.521449139163,10.2070449273306,9.00453522375971,-6.00288881565342,74.6988172673254,0.982251413083862,1.27626996451271
18.7666666666667,Climb3,34619.4510685284,159.486252284306,656.482964120673,159.521079108004,10.2074209569929,9.01006557772128,-6.00657628366065,74.6667801911351,0.982260112717713,1.27509528728534
18.7833333333333,Climb3,34630.3695030829,159.486182926081,653.667127152938,159.520711610958,10.2077959072385,9.01557454208316,-6.01024948983903,74.6348458967983,0.9822687859817,1.27392576607474
18.8,Climb3,34641.2410974097,159.486113633725,650.862405031978,159.520346630183,10.2081697780006,9.02106218166221,-6.01390847740587,74.6030142637168,0.982277432899501,1.27276137980853
18.8166666666667,Climb3,34652.0660364676,159.486044408363,648.068762060595,159.51998414796,10.2085425692629,9.02652856122527,-6.01755328954504,74.5712851696584,0.982286053494848,1.27160210748972
